Date,Previous Close,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
25-Oct-2013,6164.35,6154.00,6174.75,6125.95,6144.90,144531462,5582.82
28-Oct-2013,6144.90,6155.10,6168.75,6094.10,6101.10,146340691,5282.79
29-Oct-2013,6101.10,6107.55,6228.05,6079.20,6220.90,197348371,7572.87
30-Oct-2013,6220.90,6230.80,6269.20,6222.60,6251.70,177583848,6861.84
31-Oct-2013,6251.70,6237.15,6309.05,6235.90,6299.15,239607127,9560.54
01-Nov-2013,6299.15,6289.75,6332.60,6286.95,6307.20,191639789,7371.92
03-Nov-2013,6307.20,6332.05,6342.95,6311.15,6317.35,23856924,858.24
05-Nov-2013,6317.35,6282.15,6304.75,6244.30,6253.15,181053761,6598.06
06-Nov-2013,6253.15,6260.55,6269.70,6208.70,6215.15,157080263,5461.18
07-Nov-2013,6215.15,6228.90,6288.95,6180.80,6187.25,168832431,6274.13
08-Nov-2013,6187.25,6170.15,6185.15,6120.95,6140.75,150051986,5977.34
11-Nov-2013,6140.75,6110.40,6141.65,6067.75,6078.80,146060450,5678.81
12-Nov-2013,6078.80,6087.25,6108.70,6011.75,6018.05,153812590,5646.24
13-Nov-2013,6018.05,5998.85,6042.25,5972.45,5989.60,162538228,6738.41
14-Nov-2013,5989.60,6037.00,6101.65,6036.65,6056.15,154913925,5872.61
18-Nov-2013,6056.15,6111.05,6196.80,6110.40,6189.00,163991212,6279.02
19-Nov-2013,6189.00,6197.25,6212.40,6180.20,6203.35,161514064,6020.17
20-Nov-2013,6203.35,6186.85,6204.35,6106.95,6122.90,155794838,5493.72
21-Nov-2013,6122.90,6096.50,6097.35,5985.40,5999.05,137232011,5457.87
22-Nov-2013,5999.05,6027.35,6049.60,5972.80,5995.45,134755917,4804.74
25-Nov-2013,5995.45,6035.95,6123.50,6035.95,6115.35,127195086,5113.81
26-Nov-2013,6115.35,6099.25,6112.70,6047.75,6059.10,150661397,5975.26
27-Nov-2013,6059.10,6062.70,6074.00,6030.30,6057.10,124875896,4780.50
28-Nov-2013,6057.10,6092.00,6112.95,6068.30,6091.85,195315802,6589.55
29-Nov-2013,6091.85,6103.90,6182.50,6103.80,6176.10,190711115,5487.36
02-Dec-2013,6176.10,6171.15,6228.70,6171.15,6217.85,145948276,5294.15
03-Dec-2013,6217.85,6204.25,6225.40,6191.40,6201.85,156852586,5474.29
04-Dec-2013,6201.85,6187.95,6209.15,6149.90,6160.95,186169067,5561.95
05-Dec-2013,6160.95,6262.45,6300.55,6232.00,6241.10,186060466,7519.34
06-Dec-2013,6241.10,6234.40,6275.35,6230.75,6259.90,158539890,5692.11
09-Dec-2013,6259.90,6415.00,6415.25,6345.00,6363.90,198285630,8117.57
10-Dec-2013,6363.90,6354.70,6362.25,6307.55,6332.85,242412856,8646.17
11-Dec-2013,6332.85,6307.20,6326.60,6280.25,6307.90,148196394,5672.66
12-Dec-2013,6307.90,6276.75,6286.85,6230.55,6237.05,148533899,5175.39
13-Dec-2013,6237.05,6201.30,6208.60,6161.40,6168.40,169650657,6403.01
16-Dec-2013,6168.40,6168.35,6183.25,6146.05,6154.70,146451539,5445.51
17-Dec-2013,6154.70,6178.20,6190.55,6133.00,6139.05,154174701,5676.19
18-Dec-2013,6139.05,6129.95,6236.00,6129.95,6217.15,243250558,7498.21
19-Dec-2013,6217.15,6253.90,6263.75,6150.70,6166.65,437039204,9005.49
20-Dec-2013,6166.65,6179.95,6284.50,6170.35,6274.25,171969981,6359.37
23-Dec-2013,6274.25,6267.20,6317.50,6266.95,6284.50,131187586,4746.66
24-Dec-2013,6284.50,6296.45,6301.50,6262.00,6268.40,107642909,3780.90
26-Dec-2013,6268.40,6270.10,6302.75,6259.45,6278.90,182310258,6457.23
27-Dec-2013,6278.90,6292.80,6324.90,6289.40,6313.80,96867388,3797.25
30-Dec-2013,6313.80,6336.40,6344.05,6273.15,6291.10,101271820,3977.23
31-Dec-2013,6291.10,6307.35,6317.30,6287.30,6304.00,103439312,3032.11
01-Jan-2014,6304.00,6323.80,6327.20,6298.25,6301.65,69567668,2015.36
02-Jan-2014,6301.65,6301.25,6358.30,6211.30,6221.15,158132556,5249.79
03-Jan-2014,6221.15,6194.55,6221.70,6171.25,6211.15,139043889,5369.42
06-Jan-2014,6211.15,6220.85,6224.70,6170.25,6191.45,118344976,4722.67
07-Jan-2014,6191.45,6203.90,6221.50,6144.75,6162.25,138559000,5696.60
08-Jan-2014,6162.25,6178.05,6192.10,6160.35,6174.60,146912639,5816.54
09-Jan-2014,6174.60,6181.70,6188.05,6148.25,6168.35,150064466,5908.02
10-Jan-2014,6168.35,6178.85,6239.10,6139.60,6171.45,159920407,7347.29
13-Jan-2014,6171.45,6189.55,6288.20,6189.55,6272.75,135009945,5984.02
14-Jan-2014,6272.75,6260.25,6280.35,6234.15,6241.85,110231153,4703.01
15-Jan-2014,6241.85,6265.95,6325.20,6265.30,6320.90,145922867,6422.97
16-Jan-2014,6320.90,6341.35,6346.50,6299.85,6318.90,153420441,6758.63
17-Jan-2014,6318.90,6306.25,6327.10,6246.35,6261.65,167719501,7895.92
20-Jan-2014,6261.65,6261.75,6307.45,6243.35,6303.95,122136071,5499.51
21-Jan-2014,6303.95,6320.15,6330.30,6297.90,6313.80,141728380,5831.26
22-Jan-2014,6313.80,6309.05,6349.95,6287.45,6338.95,137490525,5635.92
23-Jan-2014,6338.95,6325.95,6355.60,6316.40,6345.65,120054602,5278.88
24-Jan-2014,6345.65,6301.65,6331.45,6263.90,6266.75,160270856,6209.06
27-Jan-2014,6266.75,6186.30,6188.55,6130.25,6135.85,190442601,7091.10
28-Jan-2014,6135.85,6131.85,6163.60,6085.95,6126.25,184111740,7710.08
29-Jan-2014,6126.25,6161.00,6170.45,6109.80,6120.25,146733030,6487.39
30-Jan-2014,6120.25,6067.00,6082.85,6027.25,6073.70,208061426,7694.04
31-Jan-2014,6073.70,6082.75,6097.85,6067.35,6089.50,146713083,5407.10
03-Feb-2014,6089.50,6058.80,6074.85,5994.45,6001.80,134893587,4635.69
04-Feb-2014,6001.80,5947.60,6017.80,5933.30,6000.90,183252654,6075.02
05-Feb-2014,6000.90,6004.25,6028.05,5962.05,6022.40,166627311,5572.13
06-Feb-2014,6022.40,6028.35,6048.35,5965.40,6036.30,185503324,6291.97
07-Feb-2014,6036.30,6077.65,6079.95,6030.90,6063.20,181932292,5591.39
10-Feb-2014,6063.20,6072.80,6083.05,6046.40,6053.45,133070328,4762.89
11-Feb-2014,6053.45,6072.45,6081.85,6053.25,6062.70,150520900,5268.80
12-Feb-2014,6062.70,6085.35,6106.60,6077.40,6084.00,138547391,5351.08
13-Feb-2014,6084.00,6087.55,6094.40,5991.10,6001.10,153652371,5037.18
14-Feb-2014,6001.10,6023.75,6056.40,5984.60,6048.35,140204479,5539.70
17-Feb-2014,6048.35,6057.10,6080.65,6038.30,6073.30,108492457,4455.65
18-Feb-2014,6073.30,6071.30,6141.70,6066.80,6127.10,126639146,4592.38
19-Feb-2014,6127.10,6132.05,6160.35,6125.75,6152.75,95248833,3735.52
20-Feb-2014,6152.75,6127.15,6129.10,6086.45,6091.45,132108928,4344.77
21-Feb-2014,6091.45,6108.30,6159.65,6108.00,6155.45,112596128,4001.93
24-Feb-2014,6155.45,6140.95,6191.85,6130.80,6186.10,144877047,4424.81
25-Feb-2014,6186.10,6205.70,6216.85,6176.60,6200.05,146259298,4782.95
26-Feb-2014,6200.05,6202.45,6245.95,6202.10,6238.80,181663811,6641.33
28-Feb-2014,6238.80,6228.45,6282.70,6228.10,6276.95,209914263,7869.42
03-Mar-2014,6276.95,6264.35,6277.75,6212.25,6221.45,144562338,5040.12
04-Mar-2014,6221.45,6216.75,6302.15,6215.70,6297.95,166818924,5550.29
05-Mar-2014,6297.95,6328.45,6336.25,6287.80,6328.65,160300066,5754.58
06-Mar-2014,6328.65,6344.75,6406.60,6339.70,6401.15,180731810,5844.96
07-Mar-2014,6401.15,6413.95,6537.80,6413.55,6526.65,284922346,11368.15
10-Mar-2014,6526.65,6491.70,6562.20,6487.35,6537.25,242143703,9992.74
11-Mar-2014,6537.25,6537.35,6562.85,6494.25,6511.90,238994883,8268.67
12-Mar-2014,6511.90,6497.50,6546.15,6487.30,6516.90,174977068,6176.54
13-Mar-2014,6516.90,6491.75,6561.45,6476.65,6493.10,167858387,8356.10
14-Mar-2014,6493.10,6447.25,6518.45,6432.70,6504.20,177336088,7114.55
18-Mar-2014,6504.20,6532.45,6574.95,6497.65,6516.65,179308616,7268.52
19-Mar-2014,6516.65,6530.00,6541.20,6506.00,6524.05,172464722,7666.24
20-Mar-2014,6524.05,6508.35,6523.65,6473.25,6483.10,141984189,6280.76
21-Mar-2014,6483.10,6515.20,6522.90,6485.70,6493.20,189854420,8841.94
22-Mar-2014,6493.20,6497.80,6502.65,6481.35,6494.90,9774392,373.66
24-Mar-2014,6494.90,6510.50,6591.50,6510.50,6583.50,158395722,6633.77
25-Mar-2014,6583.50,6550.10,6595.55,6544.85,6589.75,168125064,6475.61
26-Mar-2014,6589.75,6615.65,6627.45,6580.60,6601.40,186570474,7046.34
27-Mar-2014,6601.40,6613.10,6673.95,6599.50,6641.75,312383468,12924.37
28-Mar-2014,6641.75,6673.05,6702.60,6643.80,6695.90,134114378,6862.55
31-Mar-2014,6695.90,6723.15,6730.05,6662.40,6704.20,177579421,7743.30
01-Apr-2014,6704.20,6729.50,6732.25,6675.45,6721.05,147136671,7174.14
02-Apr-2014,6721.05,6757.60,6763.50,6723.60,6752.55,173335875,8007.75
03-Apr-2014,6752.55,6772.05,6776.75,6696.90,6736.10,197546648,7738.58
04-Apr-2014,6736.10,6741.85,6741.85,6685.15,6694.35,155127592,6676.88
07-Apr-2014,6694.35,6694.25,6725.15,6650.40,6695.05,133947319,6707.01
09-Apr-2014,6695.05,6722.00,6808.70,6705.10,6796.20,169794626,8892.66
10-Apr-2014,6796.20,6803.05,6819.05,6777.30,6796.40,191125947,9079.60
11-Apr-2014,6796.40,6758.35,6789.35,6743.15,6776.30,140734579,7463.19
15-Apr-2014,6776.30,6792.70,6813.40,6711.75,6733.10,123197822,7100.26
16-Apr-2014,6733.10,6727.25,6748.65,6665.15,6675.30,119768833,6168.64
17-Apr-2014,6675.30,6695.45,6783.05,6684.40,6779.40,131488368,6952.58
21-Apr-2014,6779.40,6789.25,6825.45,6786.90,6817.65,111840313,5711.98
22-Apr-2014,6817.65,6822.90,6838.00,6806.25,6815.35,114693049,5636.78
23-Apr-2014,6815.35,6823.25,6861.60,6820.75,6840.80,182972972,9247.25
25-Apr-2014,6840.80,6855.80,6869.85,6772.85,6782.75,154320793,8021.33
28-Apr-2014,6782.75,6778.55,6786.25,6750.30,6761.25,118162668,6297.18
29-Apr-2014,6761.25,6769.00,6779.70,6708.65,6715.25,115511531,5459.34
30-Apr-2014,6715.25,6724.95,6780.15,6656.80,6696.40,161106871,7066.78
02-May-2014,6696.40,6709.95,6737.65,6689.50,6694.80,114275323,5030.42
05-May-2014,6694.80,6681.65,6741.05,6680.45,6699.35,104989653,4881.32
06-May-2014,6699.35,6719.25,6743.45,6701.90,6715.30,88291413,4168.72
07-May-2014,6715.30,6708.60,6718.75,6642.90,6652.55,114099791,6513.29
08-May-2014,6652.55,6669.90,6688.40,6638.55,6659.85,101549745,5413.39
09-May-2014,6659.85,6654.15,6871.35,6652.15,6858.80,166442779,8027.14
12-May-2014,6858.80,6863.40,7020.05,6862.90,7014.25,157725090,8475.17
13-May-2014,7014.25,7080.00,7172.35,7067.15,7108.75,232221733,10573.11
14-May-2014,7108.75,7112.00,7142.25,7080.90,7108.75,177204155,9395.80
15-May-2014,7108.75,7111.30,7152.55,7082.55,7123.15,186848485,8947.95
16-May-2014,7123.15,7270.20,7563.50,7130.65,7203.00,393156741,21057.07
19-May-2014,7203.00,7276.85,7291.10,7193.55,7263.55,316246557,15228.60
20-May-2014,7263.55,7309.95,7353.65,7247.70,7275.50,255333095,11139.51
21-May-2014,7275.50,7274.85,7287.15,7206.70,7252.90,203137825,9544.12
22-May-2014,7252.90,7289.95,7319.55,7258.15,7276.40,240943899,10104.55
23-May-2014,7276.40,7306.50,7381.00,7293.90,7367.10,259638086,12002.13
26-May-2014,7367.10,7428.75,7504.00,7269.05,7359.05,273236339,13203.73
27-May-2014,7359.05,7363.10,7372.95,7274.75,7318.00,168599276,7931.22
28-May-2014,7318.00,7324.95,7344.75,7302.60,7329.65,175595609,8929.71
29-May-2014,7329.65,7316.60,7325.40,7224.40,7235.65,241115398,13385.17
30-May-2014,7235.65,7254.85,7272.50,7118.45,7229.95,312152571,13837.29
02-Jun-2014,7229.95,7264.05,7368.60,7239.50,7362.50,169891181,7833.43
03-Jun-2014,7362.50,7375.35,7424.95,7342.15,7415.85,234680218,10354.94
04-Jun-2014,7415.85,7417.55,7433.30,7391.35,7402.25,204592241,8913.89
05-Jun-2014,7402.25,7399.75,7484.70,7360.50,7474.10,250660653,11574.51
06-Jun-2014,7474.10,7521.50,7592.70,7497.65,7583.40,248397596,12322.96
09-Jun-2014,7583.40,7621.65,7673.70,7580.25,7654.60,231879926,10866.56
10-Jun-2014,7654.60,7679.05,7683.20,7579.30,7656.40,188669182,9475.21
11-Jun-2014,7656.40,7672.40,7700.05,7589.05,7626.85,186182446,10472.71
12-Jun-2014,7626.85,7641.30,7658.00,7593.80,7649.90,148207144,8187.49
13-Jun-2014,7649.90,7668.20,7678.50,7525.35,7542.10,174522339,11254.75
16-Jun-2014,7542.10,7534.80,7548.60,7487.55,7533.55,155377979,8449.27
17-Jun-2014,7533.55,7525.05,7637.60,7509.25,7631.70,157961787,8704.20
18-Jun-2014,7631.70,7636.05,7663.00,7515.50,7558.20,165078941,8963.97
19-Jun-2014,7558.20,7580.05,7606.45,7502.55,7540.70,148852437,8115.36
20-Jun-2014,7540.70,7543.30,7560.55,7497.30,7511.45,124132217,6801.49
23-Jun-2014,7511.45,7514.00,7534.80,7441.60,7493.35,127404790,6543.64
24-Jun-2014,7493.35,7515.20,7593.35,7515.20,7580.20,137002483,7146.44
25-Jun-2014,7580.20,7588.55,7589.25,7557.05,7569.25,114968325,6198.93
26-Jun-2014,7569.25,7554.10,7570.20,7481.30,7493.20,171676960,9190.64
27-Jun-2014,7493.20,7514.20,7538.75,7482.30,7508.80,126673395,6688.80
30-Jun-2014,7508.80,7534.05,7623.65,7531.60,7611.35,152303166,7887.37
01-Jul-2014,7611.35,7629.00,7649.50,7618.15,7634.70,139431498,6983.63
02-Jul-2014,7634.70,7683.05,7732.40,7677.30,7725.15,136324329,7363.75
03-Jul-2014,7725.15,7734.35,7754.65,7706.80,7714.80,133755275,7320.09
04-Jul-2014,7714.80,7718.10,7758.00,7661.30,7751.60,113070488,5863.82
07-Jul-2014,7751.60,7780.40,7792.00,7755.10,7787.15,173926355,8925.04
08-Jul-2014,7787.15,7804.05,7808.85,7595.90,7623.20,180646306,9002.25
09-Jul-2014,7623.20,7637.95,7650.10,7551.65,7585.00,168348843,8176.28
10-Jul-2014,7585.00,7589.50,7731.05,7479.05,7567.75,258385778,11431.68
11-Jul-2014,7567.75,7584.10,7625.85,7447.20,7459.60,187592951,8983.29
14-Jul-2014,7459.60,7469.00,7478.45,7422.15,7454.15,135231220,6659.48
15-Jul-2014,7454.15,7491.30,7534.90,7459.15,7526.65,122068670,6124.15
16-Jul-2014,7526.65,7564.15,7640.10,7532.45,7624.40,167973291,8186.24
17-Jul-2014,7624.40,7612.70,7655.65,7612.70,7640.45,141612002,6753.11
18-Jul-2014,7640.45,7630.25,7685.00,7595.50,7663.90,134603073,6903.70
21-Jul-2014,7663.90,7701.65,7722.10,7674.00,7684.20,105401279,5794.45
22-Jul-2014,7684.20,7708.20,7773.85,7704.80,7767.85,120081148,6494.69
23-Jul-2014,7767.85,7794.90,7809.20,7752.90,7795.75,122119113,7062.52
24-Jul-2014,7795.75,7796.25,7835.65,7771.65,7830.60,117608370,6271.45
25-Jul-2014,7830.60,7828.20,7840.95,7748.60,7790.45,153936037,7827.61
28-Jul-2014,7790.45,7792.90,7799.90,7722.65,7748.70,116534670,6107.78
30-Jul-2014,7748.70,7746.20,7798.70,7707.60,7791.40,178110084,10175.50
31-Jul-2014,7791.40,7784.65,7791.85,7711.15,7721.30,208857257,11718.26
01-Aug-2014,7721.30,7662.50,7716.70,7593.90,7602.60,181070405,9796.70
04-Aug-2014,7602.60,7639.55,7694.80,7622.05,7683.65,137040004,7495.07
05-Aug-2014,7683.65,7706.65,7752.45,7638.05,7746.55,128238762,6772.55
06-Aug-2014,7746.55,7726.15,7740.95,7658.95,7672.05,116361342,6905.90
07-Aug-2014,7672.05,7651.15,7708.95,7630.40,7649.25,116792296,6030.02
08-Aug-2014,7649.25,7588.70,7592.45,7540.10,7568.55,118429659,6283.56
11-Aug-2014,7568.55,7619.85,7635.55,7598.60,7625.95,106972573,5535.13
12-Aug-2014,7625.95,7688.80,7735.75,7654.80,7727.05,120611660,6181.17
13-Aug-2014,7727.05,7717.30,7757.10,7695.70,7739.55,154083920,8030.41
14-Aug-2014,7739.55,7756.15,7796.70,7739.10,7791.70,127328105,6745.33
18-Aug-2014,7791.70,7785.25,7880.50,7779.20,7874.25,126742201,6892.25
19-Aug-2014,7874.25,7901.00,7918.55,7881.15,7897.50,140615189,7928.80
20-Aug-2014,7897.50,7915.80,7922.70,7864.05,7875.30,117321408,6234.79
21-Aug-2014,7875.30,7875.35,7919.65,7855.95,7891.10,115221672,7502.01
22-Aug-2014,7891.10,7904.55,7929.05,7900.05,7913.20,104074858,7088.03
25-Aug-2014,7913.20,7931.75,7968.25,7897.95,7906.30,118465594,6152.32
26-Aug-2014,7906.30,7874.50,7915.45,7862.45,7904.75,142829732,6735.18
27-Aug-2014,7904.75,7933.90,7946.85,7916.55,7936.05,119961224,6261.16
28-Aug-2014,7936.05,7942.25,7967.80,7939.20,7954.35,189698796,10417.14
01-Sep-2014,7954.35,7990.35,8035.00,7984.00,8027.70,139328061,6944.65
02-Sep-2014,8027.70,8038.60,8101.95,8036.55,8083.05,134897503,7143.64
03-Sep-2014,8083.05,8110.85,8141.90,8092.25,8114.60,150726992,8444.29
04-Sep-2014,8114.60,8114.20,8114.80,8060.90,8095.95,141280504,6925.82
05-Sep-2014,8095.95,8099.90,8122.70,8049.85,8086.85,125981094,6559.70
08-Sep-2014,8086.85,8132.95,8180.20,8126.15,8173.90,120694390,6623.08
09-Sep-2014,8173.90,8161.90,8174.55,8126.50,8152.95,104740540,5364.95
10-Sep-2014,8152.95,8135.55,8135.75,8082.10,8094.10,107064326,5561.60
11-Sep-2014,8094.10,8115.15,8127.95,8057.30,8085.70,122818159,6492.35
12-Sep-2014,8085.70,8087.05,8114.30,8071.60,8105.50,111444349,6156.73
15-Sep-2014,8105.50,8070.35,8077.30,8030.00,8042.00,96502556,5387.06
16-Sep-2014,8042.00,8036.60,8044.90,7925.15,7932.90,127952551,6647.49
17-Sep-2014,7932.90,7971.50,7990.65,7936.95,7975.50,123722390,6689.37
18-Sep-2014,7975.50,7950.65,8120.85,7939.70,8114.75,116930309,6891.09
19-Sep-2014,8114.75,8129.40,8160.90,8105.35,8121.45,161284509,8957.42
22-Sep-2014,8121.45,8084.45,8159.90,8064.80,8146.30,105507265,5710.43
23-Sep-2014,8146.30,8144.40,8159.75,8008.10,8017.55,140780912,7947.61
24-Sep-2014,8017.55,8015.55,8042.05,7950.05,8002.40,182208501,7981.87
25-Sep-2014,8002.40,8003.30,8019.30,7877.35,7911.85,231899016,11692.69
26-Sep-2014,7911.85,7885.85,7993.30,7841.80,7968.85,147835866,8247.78
29-Sep-2014,7968.85,7978.45,7991.75,7934.70,7958.90,97267975,5089.35
30-Sep-2014,7958.90,7948.80,8030.90,7923.85,7964.80,141142071,7467.66
01-Oct-2014,7964.80,7960.50,7977.50,7936.70,7945.55,112997913,5979.61
07-Oct-2014,7945.55,7897.40,7943.05,7842.70,7852.40,148199508,7982.75
08-Oct-2014,7852.40,7828.75,7869.90,7815.75,7842.70,135914083,7408.61
09-Oct-2014,7842.70,7886.50,7972.35,7886.50,7960.55,123767811,6797.45
10-Oct-2014,7960.55,7911.00,7924.05,7848.45,7859.95,142926893,8473.90
13-Oct-2014,7859.95,7831.00,7901.15,7796.00,7884.25,118781369,6584.44
14-Oct-2014,7884.25,7923.25,7928.00,7825.45,7864.00,225472732,7709.00
16-Oct-2014,7864.00,7837.30,7893.90,7729.65,7748.20,213529479,9087.06
17-Oct-2014,7748.20,7733.75,7819.20,7723.85,7779.70,177623196,9626.90
20-Oct-2014,7779.70,7896.95,7905.95,7856.95,7879.40,176171562,8357.41
21-Oct-2014,7879.40,7906.15,7936.60,7874.35,7927.75,163403385,8432.94
22-Oct-2014,7927.75,7997.80,8005.00,7974.55,7995.90,151104463,7301.77
23-Oct-2014,7995.90,8027.70,8031.75,8008.85,8014.55,19640498,915.37
27-Oct-2014,8014.55,8064.35,8064.40,7985.65,7991.70,132824881,6511.80
28-Oct-2014,7991.70,8002.40,8037.80,7995.05,8027.60,124058566,6993.84
29-Oct-2014,8027.60,8077.05,8097.95,8052.25,8090.45,148313096,7406.00
30-Oct-2014,8090.45,8085.20,8181.55,8085.20,8169.20,205666559,11023.46
31-Oct-2014,8169.20,8200.80,8330.75,8198.05,8322.20,176165086,9450.53
03-Nov-2014,8322.20,8348.15,8350.60,8297.65,8324.15,141090166,7439.54
05-Nov-2014,8324.15,8351.25,8365.55,8323.50,8338.30,161614922,9021.74
07-Nov-2014,8338.30,8331.85,8360.35,8290.25,8337.00,153433693,11379.20
10-Nov-2014,8337.00,8337.80,8383.05,8304.45,8344.25,130749013,6932.28
11-Nov-2014,8344.25,8354.10,8378.70,8321.85,8362.65,122010840,6559.73
12-Nov-2014,8362.65,8378.90,8415.05,8370.50,8383.30,125243330,6535.31
13-Nov-2014,8383.30,8405.25,8408.00,8320.35,8357.85,127361048,6511.91
14-Nov-2014,8357.85,8360.70,8400.65,8346.80,8389.90,146768580,7849.19
17-Nov-2014,8389.90,8378.40,8438.10,8349.10,8430.75,113879138,7270.50
18-Nov-2014,8430.75,8441.25,8454.50,8407.25,8425.90,134678948,7323.18
19-Nov-2014,8425.90,8440.65,8455.65,8360.50,8382.30,125399132,6997.58
20-Nov-2014,8382.30,8406.50,8410.85,8353.15,8401.90,122775989,6218.34
21-Nov-2014,8401.90,8408.20,8489.80,8398.60,8477.35,137015453,7889.99
24-Nov-2014,8477.35,8490.95,8534.65,8490.80,8530.15,140657508,7180.30
25-Nov-2014,8530.15,8530.80,8535.35,8429.45,8463.10,271914173,12210.62
26-Nov-2014,8463.10,8450.30,8500.30,8438.65,8475.75,151922494,7123.76
27-Nov-2014,8475.75,8477.80,8506.75,8456.35,8494.20,194298604,9556.05
28-Nov-2014,8494.20,8516.80,8617.00,8516.25,8588.25,197214619,10053.47
01-Dec-2014,8588.25,8605.10,8623.00,8545.15,8555.90,151990638,8565.14
02-Dec-2014,8555.90,8535.45,8560.20,8504.65,8524.70,137386984,6753.13
03-Dec-2014,8524.70,8528.70,8546.95,8508.35,8537.65,153199341,7664.86
04-Dec-2014,8537.65,8582.40,8626.95,8526.40,8564.40,143477230,6687.99
05-Dec-2014,8564.40,8584.25,8588.35,8523.90,8538.30,143345553,6452.40
08-Dec-2014,8538.30,8538.65,8546.35,8432.25,8438.25,163819529,13929.39
09-Dec-2014,8438.25,8439.30,8444.50,8330.50,8340.70,146266705,7115.31
10-Dec-2014,8340.70,8318.05,8376.80,8317.00,8355.65,136656345,6738.18
11-Dec-2014,8355.65,8338.85,8348.30,8272.40,8292.90,133862999,6718.85
12-Dec-2014,8292.90,8302.00,8321.90,8216.30,8224.10,138080911,6894.03
15-Dec-2014,8224.10,8160.75,8242.40,8152.50,8219.60,137140608,6720.94
16-Dec-2014,8219.60,8172.60,8189.35,8052.60,8067.60,197337631,8920.29
17-Dec-2014,8067.60,8041.20,8082.00,7961.35,8029.80,216216145,9966.02
18-Dec-2014,8029.80,8138.90,8174.30,8084.90,8159.30,162112021,7352.60
19-Dec-2014,8159.30,8230.45,8263.45,8208.60,8225.20,174796496,8246.76
22-Dec-2014,8225.20,8255.00,8330.95,8228.20,8324.00,139159658,5745.04
23-Dec-2014,8324.00,8324.60,8364.75,8252.85,8267.00,132190368,5629.52
24-Dec-2014,8267.00,8272.05,8286.40,8155.25,8174.10,221905876,11229.76
26-Dec-2014,8174.10,8204.80,8234.55,8147.95,8200.70,75528707,2995.12
29-Dec-2014,8200.70,8214.70,8279.15,8214.70,8246.30,82086035,3340.07
30-Dec-2014,8246.30,8260.30,8268.25,8220.55,8248.25,77695770,3460.46
31-Dec-2014,8248.25,8243.90,8291.00,8243.75,8282.70,84532600,4221.32
01-Jan-2015,8282.70,8272.80,8294.70,8248.75,8284.00,56560411,2321.88
02-Jan-2015,8284.00,8288.70,8410.60,8288.70,8395.45,101887024,4715.72
05-Jan-2015,8395.45,8407.95,8445.60,8363.90,8378.40,118160545,5525.52
06-Jan-2015,8378.40,8325.30,8327.85,8111.35,8127.35,172799618,8089.19
07-Jan-2015,8127.35,8118.65,8151.20,8065.45,8102.10,164075424,7464.33
08-Jan-2015,8102.10,8191.40,8243.50,8167.30,8234.60,143802802,8147.40
09-Jan-2015,8234.60,8285.45,8303.30,8190.80,8284.50,152612528,9305.95
12-Jan-2015,8284.50,8291.35,8332.60,8245.60,8323.00,103153908,5437.76
13-Jan-2015,8323.00,8346.15,8356.65,8267.90,8299.40,129561892,6499.20
14-Jan-2015,8299.40,8307.25,8326.45,8236.65,8277.55,150621631,7020.91
15-Jan-2015,8277.55,8424.50,8527.10,8380.55,8494.15,232138802,10725.62
16-Jan-2015,8494.15,8504.05,8530.75,8452.25,8513.80,181365905,8690.54
19-Jan-2015,8513.80,8550.05,8570.95,8531.50,8550.70,129346422,6292.59
20-Jan-2015,8550.70,8575.10,8707.90,8574.50,8695.60,158713840,7838.19
21-Jan-2015,8695.60,8719.65,8741.85,8689.60,8729.50,191651012,9735.99
22-Jan-2015,8729.50,8745.85,8774.15,8727.00,8761.40,180912372,9025.95
23-Jan-2015,8761.40,8827.95,8866.40,8795.40,8835.60,197124706,9716.57
27-Jan-2015,8835.60,8871.35,8925.05,8825.45,8910.50,192010521,9988.36
28-Jan-2015,8910.50,8902.75,8985.05,8874.05,8914.30,190805926,10313.46
